Review_ID,Date,Review_Text,Rating,Sentiment_Label
REV_1933,2025-05-23,The carpet was broken and the ac was expensive,2,Negative
REV_1934,2025-01-21,The noise was dirty and the carpet was loud,2,Negative
REV_1935,2025-03-25,The elevator was dirty and the ac was smelly,1,Negative
REV_1936,2025-03-15,The breakfast was great,5,Positive
REV_1937,2025-05-07,The price was expensive and the check-in was smelly,1,Negative
REV_1938,2025-03-22,The room was friendly but the pool was delicious,5,Positive
REV_1939,2025-04-14,The bathroom was smelly and the bathroom was slow,2,Negative
REV_1940,2025-06-23,The ac was loud and the ac was dirty,2,Negative
REV_1941,2025-04-15,The location was excellent. the room was comfortable,4,Positive
REV_1942,2025-04-12,"The location was great. However, the view was great",4,Positive
REV_1943,2025-05-03,The pool was fast but the pool was friendly,5,Positive
REV_1944,2025-03-24,The noise was broken but the view was fast,3,Neutral
REV_1945,2025-02-21,The pool was comfortable but the location was comfortable,4,Positive
REV_1946,2025-03-02,The pool was clean,5,Positive
REV_1947,2025-02-09,The elevator was dirty and the elevator was rude,2,Negative
REV_1948,2025-04-05,The ac was slow and the ac was dirty,1,Negative
REV_1949,2025-02-14,The noise was rude and the carpet was broken,2,Negative
REV_1950,2025-04-09,The location was friendly,4,Positive
REV_1951,2025-06-20,The price was broken but the breakfast was great,3,Neutral
REV_1952,2025-03-28,The noise was smelly and the ac was slow,2,Negative
REV_1953,2025-01-11,The pool was excellent,5,Positive
REV_1954,2025-03-22,The noise was slow but the breakfast was great,3,Neutral
REV_1955,2025-02-25,The elevator was rude but the breakfast was excellent,3,Neutral
REV_1956,2025-01-09,The elevator was old but the wifi was delicious,3,Neutral
REV_1957,2025-01-04,The view was comfortable but the bed was fast,4,Positive
REV_1958,2025-02-13,The room was amazing and the breakfast was excellent,5,Positive
REV_1959,2025-01-25,The noise was slow but the breakfast was clean,3,Neutral
REV_1960,2025-05-18,The check-in was loud and the noise was smelly,2,Negative
REV_1961,2025-03-11,The view was comfortable. the breakfast was friendly,5,Positive
REV_1962,2025-01-31,The elevator was rude and the price was rude,2,Negative
REV_1963,2025-06-02,The pool was friendly,4,Positive
REV_1964,2025-02-28,The staff was delicious but the location was comfortable,4,Positive
REV_1965,2025-02-02,The price was smelly and the ac was expensive,2,Negative
REV_1966,2025-06-14,"The wifi was fast. However, the pool was excellent",4,Positive
REV_1967,2025-03-03,The elevator was loud and the price was broken,1,Negative
REV_1968,2025-05-21,The room was delicious,5,Positive
REV_1969,2025-01-23,The pool was comfortable,4,Positive
REV_1970,2025-01-19,The staff was friendly,4,Positive
REV_1971,2025-02-23,The wifi was friendly and the staff was friendly,4,Positive
REV_1972,2025-01-21,The bed was amazing,5,Positive
REV_1973,2025-03-06,The price was loud and the price was loud,1,Negative
REV_1974,2025-05-09,The room was delicious,4,Positive
REV_1975,2025-03-25,The view was excellent,5,Positive
REV_1976,2025-05-15,The elevator was expensive and the noise was dirty,2,Negative
REV_1977,2025-06-13,"The breakfast was friendly. However, the location was delicious",4,Positive
REV_1978,2025-03-29,The view was excellent but the bed was amazing,5,Positive
REV_1979,2025-01-21,The view was clean and the view was excellent,5,Positive
REV_1980,2025-01-12,The wifi was clean and the staff was great,4,Positive
REV_1981,2025-04-15,The room was great,5,Positive
REV_1982,2025-03-02,The ac was dirty and the price was rude,2,Negative
REV_1983,2025-06-09,The carpet was loud but the bed was friendly,3,Neutral
REV_1984,2025-05-28,The breakfast was comfortable. the location was great,4,Positive
REV_1985,2025-04-16,"The pool was excellent. However, the location was clean",4,Positive
REV_1986,2025-05-14,The carpet was dirty and the noise was smelly,2,Negative
REV_1987,2025-01-19,The price was rude and the carpet was smelly,2,Negative
REV_1988,2025-06-05,The bathroom was old but the staff was great,3,Neutral
REV_1989,2025-04-24,The wifi was excellent,5,Positive
REV_1990,2025-02-12,The noise was slow but the bed was friendly,3,Neutral
REV_1991,2025-01-02,The location was excellent but the breakfast was fast,5,Positive
REV_1992,2025-04-10,The wifi was friendly and the staff was delicious,4,Positive
REV_1993,2025-02-16,The location was clean,5,Positive
REV_1994,2025-03-17,The view was clean,5,Positive
REV_1995,2025-03-22,"The wifi was clean. However, the room was comfortable",4,Positive
REV_1996,2025-04-20,The bed was comfortable,4,Positive
REV_1997,2025-03-06,The location was excellent and the breakfast was excellent,5,Positive
REV_1998,2025-03-24,The bed was clean and the breakfast was friendly,4,Positive
REV_1999,2025-03-17,The room was great. the staff was delicious,4,Positive
REV_2000,2025-02-02,The view was fast,4,Positive
REV_2001,2025-01-27,"The location was amazing. However, the room was comfortable",4,Positive
REV_2002,2025-04-12,"The pool was excellent. However, the room was delicious",4,Positive
REV_2003,2025-03-01,The bathroom was smelly and the bathroom was old,1,Negative
REV_2004,2025-03-30,The ac was smelly and the ac was slow,1,Negative
REV_2005,2025-03-12,The view was comfortable. the view was amazing,4,Positive
REV_2006,2025-02-05,The wifi was great,5,Positive
REV_2007,2025-02-11,The wifi was excellent,4,Positive
REV_2008,2025-04-20,"The room was great. However, the breakfast was friendly",5,Positive
REV_2009,2025-04-08,The bathroom was slow and the noise was dirty,2,Negative
REV_2010,2025-05-14,The location was fast but the location was clean,5,Positive
REV_2011,2025-02-08,The room was delicious,4,Positive
REV_2012,2025-01-04,The breakfast was amazing. the pool was great,5,Positive
REV_2013,2025-03-23,The breakfast was comfortable. the staff was clean,5,Positive
REV_2014,2025-01-01,The wifi was delicious and the breakfast was amazing,5,Positive
REV_2015,2025-01-07,The breakfast was clean and the bed was amazing,5,Positive
REV_2016,2025-02-27,The check-in was slow and the ac was rude,1,Negative
REV_2017,2025-03-24,The location was delicious. the breakfast was clean,4,Positive
REV_2018,2025-04-26,The check-in was loud and the ac was old,1,Negative
REV_2019,2025-01-21,The breakfast was fast,4,Positive
REV_2020,2025-01-11,The bathroom was expensive and the noise was loud,2,Negative
REV_2021,2025-04-24,The pool was excellent. the pool was comfortable,5,Positive
REV_2022,2025-06-05,The carpet was broken and the check-in was dirty,1,Negative
REV_2023,2025-02-19,The carpet was dirty and the ac was broken,1,Negative
REV_2024,2025-05-08,"The staff was excellent. However, the wifi was clean",5,Positive
REV_2025,2025-06-20,"The bed was excellent. However, the location was amazing",5,Positive
REV_2026,2025-05-11,The price was rude and the carpet was smelly,2,Negative
REV_2027,2025-01-18,The wifi was amazing and the view was amazing,5,Positive
REV_2028,2025-01-08,The pool was amazing but the bed was friendly,5,Positive
REV_2029,2025-05-21,The pool was amazing. the location was fast,5,Positive
REV_2030,2025-02-27,The view was amazing,5,Positive
REV_2031,2025-01-13,The elevator was broken and the noise was slow,1,Negative
REV_2032,2025-05-05,"The bed was friendly. However, the breakfast was friendly",4,Positive
REV_2033,2025-02-17,The wifi was great but the wifi was great,5,Positive
REV_2034,2025-06-09,The breakfast was excellent,4,Positive
REV_2035,2025-05-01,The view was amazing. the room was excellent,4,Positive
REV_2036,2025-03-21,The breakfast was excellent,4,Positive
REV_2037,2025-05-10,The bathroom was slow and the bathroom was smelly,2,Negative
REV_2038,2025-06-01,The ac was smelly and the carpet was expensive,2,Negative
REV_2039,2025-03-04,The room was great,5,Positive
REV_2040,2025-04-26,The carpet was smelly and the price was loud,1,Negative
REV_2041,2025-02-25,The view was fast. the breakfast was amazing,4,Positive
REV_2042,2025-01-13,The room was amazing and the breakfast was excellent,4,Positive
REV_2043,2025-06-16,The carpet was dirty and the noise was rude,1,Negative
REV_2044,2025-06-02,The ac was rude but the bed was friendly,3,Neutral
REV_2045,2025-05-12,The breakfast was friendly,5,Positive
REV_2046,2025-04-08,The pool was great,4,Positive
REV_2047,2025-03-23,The noise was old but the room was friendly,3,Neutral
REV_2048,2025-04-22,The bathroom was expensive but the breakfast was amazing,3,Neutral
REV_2049,2025-06-02,The wifi was friendly and the wifi was clean,4,Positive
REV_2050,2025-03-29,The view was amazing,4,Positive
REV_2051,2025-03-08,The carpet was old and the check-in was expensive,2,Negative
REV_2052,2025-03-29,The ac was broken but the breakfast was clean,3,Neutral
REV_2053,2025-03-04,The noise was loud and the price was loud,1,Negative
REV_2054,2025-04-16,The view was excellent,4,Positive
REV_2055,2025-02-18,The wifi was great,4,Positive
REV_2056,2025-03-28,The bathroom was loud and the ac was loud,2,Negative
REV_2057,2025-01-13,The breakfast was amazing,4,Positive
REV_2058,2025-03-15,The breakfast was excellent and the room was friendly,5,Positive
REV_2059,2025-01-20,The breakfast was delicious,5,Positive
REV_2060,2025-03-11,The staff was comfortable,4,Positive
REV_2061,2025-05-21,The view was friendly and the view was clean,4,Positive
REV_2062,2025-05-30,"The wifi was great. However, the view was delicious",5,Positive
REV_2063,2025-02-08,The carpet was dirty and the carpet was loud,2,Negative
REV_2064,2025-05-17,The room was great,5,Positive
REV_2065,2025-06-17,The location was amazing and the room was amazing,4,Positive
REV_2066,2025-01-11,The check-in was loud but the location was fast,3,Neutral
REV_2067,2025-05-20,The room was clean but the pool was clean,5,Positive
REV_2068,2025-05-07,The wifi was clean,5,Positive
REV_2069,2025-05-17,The bed was excellent,4,Positive
REV_2070,2025-04-09,The location was clean,4,Positive
REV_2071,2025-05-14,The ac was loud but the bed was comfortable,3,Neutral
REV_2072,2025-06-22,The carpet was dirty and the ac was dirty,2,Negative
REV_2073,2025-04-20,The elevator was loud but the pool was fast,3,Neutral
REV_2074,2025-01-05,"The staff was great. However, the bed was clean",5,Positive
REV_2075,2025-04-21,The carpet was broken and the elevator was old,1,Negative
REV_2076,2025-01-03,"The wifi was delicious. However, the pool was great",5,Positive
REV_2077,2025-01-23,The price was old and the ac was slow,2,Negative
REV_2078,2025-03-07,"The wifi was comfortable. However, the breakfast was great",5,Positive
REV_2079,2025-05-16,The check-in was old and the elevator was dirty,2,Negative
REV_2080,2025-03-14,"The location was comfortable. However, the room was fast",5,Positive
REV_2081,2025-02-17,The pool was comfortable and the staff was delicious,5,Positive
REV_2082,2025-04-23,The room was friendly but the view was delicious,4,Positive
REV_2083,2025-05-28,The view was fast and the wifi was delicious,5,Positive
REV_2084,2025-02-04,The ac was slow but the bed was excellent,3,Neutral
REV_2085,2025-05-23,The ac was broken and the check-in was broken,2,Negative
REV_2086,2025-06-25,The bathroom was expensive but the view was amazing,3,Neutral
REV_2087,2025-04-01,The staff was great and the breakfast was delicious,4,Positive
REV_2088,2025-03-28,The noise was broken and the bathroom was smelly,2,Negative
REV_2089,2025-01-06,The pool was friendly and the location was excellent,5,Positive
REV_2090,2025-02-11,The staff was clean and the pool was comfortable,5,Positive
REV_2091,2025-01-09,The wifi was comfortable,4,Positive
REV_2092,2025-02-15,The view was excellent and the wifi was delicious,4,Positive
REV_2093,2025-01-03,The ac was dirty and the elevator was expensive,2,Negative
REV_2094,2025-02-23,The carpet was dirty and the price was broken,1,Negative
REV_2095,2025-05-01,The carpet was old but the staff was clean,3,Neutral
REV_2096,2025-02-01,The pool was friendly,4,Positive
REV_2097,2025-04-12,The price was old and the bathroom was loud,2,Negative
REV_2098,2025-01-30,The ac was loud but the room was excellent,3,Neutral
REV_2099,2025-06-25,The room was excellent,5,Positive
REV_2100,2025-03-17,The bathroom was dirty but the location was comfortable,3,Neutral
REV_2101,2025-04-25,The location was amazing,4,Positive
REV_2102,2025-03-29,"The room was friendly. However, the location was great",5,Positive
REV_2103,2025-01-15,The breakfast was clean,4,Positive
REV_2104,2025-01-27,The breakfast was comfortable. the staff was delicious,4,Positive
REV_2105,2025-04-19,The noise was dirty and the price was rude,1,Negative
REV_2106,2025-01-08,The price was dirty and the bathroom was broken,2,Negative
REV_2107,2025-02-23,"The view was great. However, the bed was comfortable",5,Positive
REV_2108,2025-03-12,The ac was expensive but the pool was clean,3,Neutral
REV_2109,2025-06-11,The location was fast,4,Positive
REV_2110,2025-03-13,The room was fast,4,Positive
REV_2111,2025-06-27,The bed was great and the bed was excellent,4,Positive
REV_2112,2025-03-10,The room was great,4,Positive
REV_2113,2025-04-26,The breakfast was excellent and the room was amazing,4,Positive
REV_2114,2025-03-31,The check-in was smelly and the price was smelly,2,Negative
REV_2115,2025-05-13,The wifi was excellent,4,Positive
REV_2116,2025-06-26,The bed was clean. the view was comfortable,5,Positive
REV_2117,2025-06-13,The bed was comfortable,4,Positive
REV_2118,2025-03-08,The location was clean and the staff was delicious,5,Positive
REV_2119,2025-04-10,The bed was clean,4,Positive
REV_2120,2025-03-11,The bathroom was smelly but the bed was great,3,Neutral
REV_2121,2025-02-03,The check-in was old and the bathroom was old,1,Negative
REV_2122,2025-05-17,The staff was friendly,4,Positive
REV_2123,2025-05-27,The location was amazing,5,Positive
REV_2124,2025-06-05,The noise was slow and the price was smelly,1,Negative
REV_2125,2025-04-11,The elevator was smelly and the ac was smelly,2,Negative
REV_2126,2025-04-08,The room was excellent,5,Positive
REV_2127,2025-01-18,The room was clean but the breakfast was clean,4,Positive
REV_2128,2025-04-11,The room was fast and the wifi was great,4,Positive
REV_2129,2025-04-13,The staff was friendly. the staff was amazing,4,Positive
REV_2130,2025-03-23,The pool was clean,4,Positive
REV_2131,2025-05-15,The breakfast was fast,4,Positive
REV_2132,2025-03-07,The staff was friendly but the wifi was great,5,Positive
